No.,Importer Name,Principal ,Brand Name,SAP Code,SAP Description,Product Code,IR Description ,Pack Size,Manufacturer Name,Manufacturer Address,Country of Origin,IR Number,Issued Date ,Valid Date,"IR Status
(Active/Inactive)","Renewal
Plan (Days)",To Start Renewal Timeline,"Application Status
(New/Renewal)",Application Number,Application Date,Approval Status,"Product Status 
(Active/Discon)",List Number,Remark
307,"Multi-Resources Co., Ltd",Abbott,Glucerna,0203113009,GLUCERNA Gladiator 52.1GM,ES174287694130085,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),52.1g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/002201,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/017743,28-Aug-24,Approved,Active,,
308,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/015154,03-Apr-24,Rejected by FDA,Plant to discon,S956S0,The label needs to be revised according to the labelling directive. 
309,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/015154,03-Apr-24,Rejected by FDA,Plant to discon,S956S0,The label needs to be revised according to the labelling directive. 
310,"Stellar Vision Co., Ltd",Abbott,Ensure,,,,Nutritional Supplement for Adults (Vanilla Flavour),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/015157,03-Apr-24,Rejected by FDA,Plant to discon,S616S0,The label needs to be revised according to the labelling directive. 
311,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,SG115794795130010,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002551,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017772,29-Aug-24,Approved,Plant to discon,Y495S0,
312,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,SG115794795130010,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002551,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017772,29-Aug-24,Approved,Plant to discon,Y495S0,
313,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017765,29-Aug-24,Rejected by FDA,,Y495S0,The label needs to be revised according to the labelling directive. 
314,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017765,29-Aug-24,Rejected by FDA,,Y495S0,The label needs to be revised according to the labelling directive. 
315,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017766,29-Aug-24,Rejected by FDA,Plant to discon,S907S1,The label needs to be revised according to the labelling directive. 
316,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017766,29-Aug-24,Rejected by FDA,Plant to discon,S907S1,The label needs to be revised according to the labelling directive. 
317,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017767,29-Aug-24,Rejected by FDA,Active,S907S1,The label needs to be revised according to the labelling directive. 
318,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017767,29-Aug-24,Rejected by FDA,Active,S907S1,The label needs to be revised according to the labelling directive. 
319,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017768,29-Aug-24,Rejected by FDA,Plant to discon,S956S0,The label needs to be revised according to the labelling directive. 
320,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017768,29-Aug-24,Rejected by FDA,Plant to discon,S956S0,The label needs to be revised according to the labelling directive. 
321,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,,,,,360,,New ,IR-13/2024/NPW/017769,29-Aug-24,Rejected by FDA,Plant to discon,Y484A1,The label needs to be revised according to the labelling directive. 
322,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,,,,,360,,New ,IR-13/2024/NPW/017769,29-Aug-24,Rejected by FDA,Plant to discon,Y484A1,The label needs to be revised according to the labelling directive. 
323,"Commerce Ace Co., Ltd",Abbott,Ensure,,,,Nutritional Supplement for Adults (Vanilla Flavour),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017770,29-Aug-24,Rejected by FDA,Plant to discon,S616S0,The label needs to be revised according to the labelling directive. 
324,"Commerce Ace Co., Ltd",Abbott,Pediasure Junior,,,,Child Nutritional Supplement (For 1-3 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017771,29-Aug-24,Rejected by FDA,Active,Y650,The label needs to be revised according to the labelling directive. 
325,"Arctic Sun Co., Ltd",Abbott,Glucerna ,,,SG101687465130007,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002535,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017731,28-Aug-24,Approved,Plant to discon,Y495S0,
326,"Arctic Sun Co., Ltd",Abbott,Glucerna ,,,SG101687465130007,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002535,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017731,28-Aug-24,Approved,Plant to discon,Y495S0,
327,"Arctic Sun Co., Ltd",Abbott,Glucerna,,,SG101687465130008,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002536,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017732,28-Aug-24,Approved,Active,Y495S0,Degram with old label
328,"Arctic Sun Co., Ltd",Abbott,Glucerna,,,SG101687465130008,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002536,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017732,28-Aug-24,Approved,Active,Y495S0,Degram with old label
329,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130006,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002533,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017733,28-Aug-24,Approved,Plant to discon,S907S1,
330,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130006,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002533,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017733,28-Aug-24,Approved,Plant to discon,S907S1,
331,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130010,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002538,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017735,28-Aug-24,Approved,Plant to discon,S956S0,
332,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130010,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002538,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017735,28-Aug-24,Approved,Plant to discon,S956S0,
333,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,ES101687465130013,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/002541,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017736,28-Aug-24,Approved,Plant to discon,Y484A1,
334,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,ES101687465130013,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/002541,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017736,28-Aug-24,Approved,Plant to discon,Y484A1,
335,"Arctic Sun Co., Ltd",Abbott,PediaSure Junior,,,SG101687465130011,Child Nutritional Supplement (For 1-3 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002539,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017738,28-Aug-24,Approved,Active,Y650,
336,"Arctic Sun Co., Ltd",Abbott,Pediasure ,,,,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017739,28-Aug-24,Rejected by FDA,Active,Y653,The label needs to be revised according to the labelling directive. 
337,"Arctic Sun Co., Ltd",Abbott,Pediasure ,,,,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/017739,28-Aug-24,Rejected by FDA,Active,Y653,The label needs to be revised according to the labelling directive. 
338,"CM Foods Co., Ltd",Abbott,Glucerna,,,SG112257144130016,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002549,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017764,29-Aug-24,Approved,Plant to discon,Y495S0,
339,"CM Foods Co., Ltd",Abbott,Glucerna,,,SG112257144130016,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002549,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017764,29-Aug-24,Approved,Plant to discon,Y495S0,
340,"CM Foods Co., Ltd",Abbott,Glucerna,,,SG112257144130017,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002550,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017763,29-Aug-24,Approved,Active,Y495S0,Degram with old label
341,"CM Foods Co., Ltd",Abbott,Glucerna,,,SG112257144130017,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002550,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017763,29-Aug-24,Approved,Active,Y495S0,Degram with old label
342,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,SG112257144130015,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002548,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017760,29-Aug-24,Approved,Plant to discon,S907S1,
343,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,SG112257144130015,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002548,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017760,29-Aug-24,Approved,Plant to discon,S907S1,
344,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,SG112257144130014,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002547,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017762,29-Aug-24,Approved,Plant to discon,S956S0,
345,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,SG112257144130014,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002547,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017762,29-Aug-24,Approved,Plant to discon,S956S0,
346,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,ES112257144130013,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/002546,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017759,29-Aug-24,Approved,Plant to discon,Y484A1,
347,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,ES112257144130013,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/002546,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017759,29-Aug-24,Approved,Plant to discon,Y484A1,
348,"CM Foods Co., Ltd",Abbott,Pediasure Junior,,,SG112257144130009,Child Nutritional Supplement (For 1-3 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002542,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017756,29-Aug-24,Approved,Active,Y650,
349,"CM Foods Co., Ltd",Abbott,PediaSure,,,SG112257144130012,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002545,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017757,29-Aug-24,Approved,Active,Y653,
350,"CM Foods Co., Ltd",Abbott,PediaSure,,,SG112257144130012,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002545,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017757,29-Aug-24,Approved,Active,Y653,
351,"CM Foods Co., Ltd",Abbott,Glucerna,,,ES112257144130018 ,Vanilla Flavored Food For Special Dietary Use Nutrition For The Dietary Management of Diabetes,52.1g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2025-NPW/000085,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/018968,31-Oct-24,Approved,Active,Y495,New compliance label
352,"Stellar Vision Co., Ltd",Abbott,Glucerna,,,ES113661968130011,Vanilla Flavored Food For Special Dietary Use Nutrition For The Dietary Management of Diabetes,52.1g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2025-NPW/000086,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/018967,31-Oct-24,Approved,Active,Y495,New compliance label
353,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,SG115794795130011,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002564,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017924,13-Sep-24,Approved,Plant to discon,,
354,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,SG115794795130011,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002564,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017924,13-Sep-24,Approved,Plant to discon,,
355,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,SG115794795130012,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002565,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017922,13-Sep-24,Approved,Plant to discon,S907S1,
356,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,SG115794795130012,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002565,23-Dec-24,23-Dec-27,Active,360,28-Dec-26,New ,IR-13/2024/NPW/017922,13-Sep-24,Approved,Plant to discon,S907S1,
357,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,ES115794795130014,Vanilla Flavored Food For Special Dietary Use Nutrition For The Dietary Management of Diabetes,52.1g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2025-NPW/000087,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/018966,31-Oct-24,Approved,Active,Y495,New compliance label
358,"Arctic Sun Co., Ltd",Abbott,Glucerna,,,ES101687465130014,Vanilla Flavored Food For Special Dietary Use Nutrition For The Dietary Management of Diabetes,52.1g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2025-NPW/000088,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/018969,31-Oct-24,Approved,Active,Y495,New compliance label
359,"CM Foods Co., Ltd",Abbott,Similac,,,IE112257144130019,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2025-NPW/000090,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/019066,08-Nov-24,Approved,Active,Y571,Degram with new compliance label
360,"CM Foods Co., Ltd",Abbott,Similac,,,IE112257144130020,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2025-NPW/000091,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/019067,08-Nov-24,Approved,Active,Y572,Degram with new compliance label
361,"CM Foods Co., Ltd",Abbott,Similac Gain IQ,,,IE112257144130007,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002218,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019068,08-Nov-24,Approved,,Y573,Degram with new compliance label
362,"CM Foods Co., Ltd",Abbott,Similac Gain IQ Kid,,,IE112257144130006,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002217,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019069,08-Nov-24,Approved,,Y574,Degram with new compliance label
363,"CM Foods Co., Ltd",Abbott,Pediasure Junior,,,SG112257144130021,Vanilla Flavored Child Nutritional Supplement (for 1 - 3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000093,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/019082,11-Nov-24,Approved,Active,Y650,Degram with new compliance label
364,"CM Foods Co., Ltd",Abbott,Pediasure,,,SG112257144130008,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002219,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019083,11-Nov-24,Approved,,Y653,Degram with new compliance label
365,"CM Foods Co., Ltd",Abbott,PediaSure,,,SG112257144130022,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000094,02-Jan-25,02-Jan-28,Active,360,07-Jan-27,New ,IR-13/2024/NPW/019084,11-Nov-24,Approved,Active,Y653,New compliance label
366,"Stellar Vision Co., Ltd",Abbott,Similac,,,IE113661968130006,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002228,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019281,21-Nov-24,Approved,,Y571,Degram with new compliance label
367,"Stellar Vision Co., Ltd",Abbott,Similac,,,IE113661968130007 ,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill Co., Cavan , Ireland",Ireland,IR-F/2024-NPW/002229,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019282,21-Nov-24,Approved,,Y572,Degram with new compliance label
368,"Stellar Vision Co., Ltd",Abbott,Similac Gain IQ,,,,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2025-NPW/000225,08-Jan-25,08-Jan-28,Active,360,,New ,IR-13/2024/NPW/019283,21-Nov-24,Approved,Active,Y573,Degram with new compliance label
369,"Stellar Vision Co., Ltd",Abbott,Similac Gain IQ Kid,,,IE113661968130008,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002230,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019284,21-Nov-24,Approved,,Y574,Degram with new compliance label
370,"Commerce Ace Co., Ltd",Abbott,Similac,,,IE115794795130006 ,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002231,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019285,21-Nov-24,Approved,,Y571,Degram with new compliance label
